frame.time_relative,tcp.analysis.ack_rtt
"1.223193000","0.084415000"
"1.223942000","0.085161000"
"1.224853000","0.084624000"
"1.226333000","0.084275000"
"1.227173000","0.085110000"
"1.228869000","0.084405000"
"1.229598000","0.085130000"
"1.230398000","0.084218000"
"1.232004000","0.085526000"
"1.232938000","0.085751000"
"1.233686000","0.085602000"
"1.235302000","0.084416000"
"1.236087000","0.085195000"
"1.237804000","0.084354000"
"1.239257000","0.084230000"
"1.240893000","0.084422000"
"1.243324000","0.084352000"
"1.244914000","0.083491000"
"1.247362000","0.084327000"
"1.249031000","0.084371000"
"1.250587000","0.084440000"
"1.252195000","0.084134000"
"1.253870000","0.084496000"
"1.255500000","0.085662000"
"1.257005000","0.085555000"
"1.259595000","0.084416000"
"1.262035000","0.084522000"
"1.263653000","0.084478000"
"1.265141000","0.084340000"
"1.267619000","0.084429000"
"1.270263000","0.084473000"
"1.271713000","0.084458000"
"1.273246000","0.084368000"
"1.274944000","0.084622000"
"1.276553000","0.084469000"
"1.278152000","0.084836000"
"1.280571000","0.084042000"
"1.283011000","0.084840000"
"1.284671000","0.084862000"
"1.286226000","0.084845000"
"1.287831000","0.084694000"
"1.289400000","0.084694000"
"1.291094000","0.084944000"
"1.292654000","0.084799000"
"1.294237000","0.084472000"
"1.295877000","0.084731000"
"1.297470000","0.083974000"
"1.299061000","0.085561000"
"1.300674000","0.085543000"
"1.302268000","0.085490000"
"1.303940000","0.084561000"
"1.305501000","0.085536000"
"1.307138000","0.085377000"
"1.308740000","0.085511000"
"1.310357000","0.086370000"
"1.312030000","0.085667000"
"1.313584000","0.086379000"
"1.315113000","0.086210000"
"1.316858000","0.086367000"
"1.319290000","0.086303000"
"1.320971000","0.085510000"
"1.322553000","0.086368000"
"1.324124000","0.086230000"
"1.325839000","0.086536000"
"1.327425000","0.086494000"
"1.329053000","0.085664000"
"1.330607000","0.085640000"
"1.332177000","0.084782000"
"1.333838000","0.086441000"
"1.335372000","0.086299000"
"1.337117000","0.086451000"
"1.338629000","0.086288000"
"1.340324000","0.086379000"
"1.341872000","0.086296000"
"1.343530000","0.086477000"
"1.345133000","0.085472000"
"1.346749000","0.084682000"
"1.348240000","0.086172000"
"1.349969000","0.086256000"
"1.351582000","0.086413000"
"1.353166000","0.085245000"
"1.355681000","0.085334000"
"1.357157000","0.086803000"
"1.358854000","0.087058000"
"1.360439000","0.087143000"
"1.362120000","0.087097000"
"1.363758000","0.087117000"
"1.365397000","0.087225000"
"1.366867000","0.086238000"
"1.368566000","0.085449000"
"1.370180000","0.087058000"
"1.371728000","0.086935000"
"1.373319000","0.087015000"
"1.374975000","0.087048000"
"1.376610000","0.087147000"
"1.378172000","0.087040000"
"1.379801000","0.087113000"
"1.381395000","0.087115000"
"1.383051000","0.087136000"
"1.384830000","0.087321000"
"1.386287000","0.087193000"
"1.387906000","0.087156000"
"1.389488000","0.087072000"
"1.390201000","0.087774000"
"1.392026000","0.087955000"
"1.393675000","0.088121000"
"1.395165000","0.087988000"
"1.396885000","0.088096000"
"1.398330000","0.087939000"
"1.400074000","0.088009000"
"1.401638000","0.087980000"
"1.403223000","0.088067000"
"1.404878000","0.087987000"
"1.406445000","0.086874000"
"1.408064000","0.086965000"
"1.409897000","0.087310000"
"1.411340000","0.087133000"
"1.412925000","0.087027000"
"1.414573000","0.087050000"
"1.416127000","0.086985000"
"1.417922000","0.087242000"
"1.419383000","0.087119000"
"1.421097000","0.088831000"
"1.422589000","0.088683000"
"1.424138000","0.088681000"
"1.425832000","0.088607000"
"1.426706000","0.088027000"
"1.428263000","0.087868000"
"1.430020000","0.088119000"
"1.431572000","0.088016000"
"1.433089000","0.087924000"
"1.434943000","0.088163000"
"1.436364000","0.088082000"
"1.437969000","0.087960000"
"1.439549000","0.087872000"
"1.441227000","0.088000000"
"1.442999000","0.087258000"
"1.444528000","0.088781000"
"1.446183000","0.088952000"
"1.447645000","0.088760000"
"1.449181000","0.088700000"
"1.450869000","0.088697000"
"1.452527000","0.088719000"
"1.454189000","0.088701000"
"1.455737000","0.088837000"
"1.457266000","0.088603000"
"1.459017000","0.088698000"
"1.460621000","0.088812000"
"1.462228000","0.088841000"
"1.463014000","0.089623000"
"1.464617000","0.089586000"
"1.466433000","0.089787000"
"1.467975000","0.089773000"
"1.469557000","0.089731000"
"1.471141000","0.089723000"
"1.472773000","0.089700000"
"1.474209000","0.089221000"
"1.475903000","0.089548000"
"1.477606000","0.089638000"
"1.479218000","0.089693000"
"1.480801000","0.088747000"
"1.482319000","0.088569000"
"1.484081000","0.088888000"
"1.485679000","0.088730000"
"1.487258000","0.088871000"
"1.488803000","0.088699000"
"1.490383000","0.088644000"
"1.492071000","0.088724000"
"1.493751000","0.088816000"
"1.495240000","0.090301000"
"1.496940000","0.090470000"
"1.498551000","0.090433000"
"1.499295000","0.089374000"
"1.501175000","0.089811000"
"1.502575000","0.089608000"
"1.504186000","0.089509000"
"1.505834000","0.089610000"
"1.507293000","0.089191000"
"1.509047000","0.089596000"
"1.510692000","0.089509000"
"1.512394000","0.089776000"
"1.513869000","0.089672000"
"1.515481000","0.089623000"
"1.517194000","0.090469000"
"1.518761000","0.090478000"
"1.520264000","0.090215000"
"1.521927000","0.090337000"
"1.523510000","0.090396000"
"1.525184000","0.090130000"
"1.526864000","0.090407000"
"1.528404000","0.090349000"
"1.530048000","0.090461000"
"1.531656000","0.090305000"
"1.533194000","0.090163000"
"1.534864000","0.090307000"
"1.537324000","0.089645000"
"1.538940000","0.089729000"
"1.540514000","0.091301000"
"1.542109000","0.091179000"
"1.543798000","0.091181000"
"1.545454000","0.091170000"
"1.546974000","0.091151000"
"1.548563000","0.091242000"
"1.550111000","0.091062000"
"1.551853000","0.091118000"
"1.553438000","0.091177000"
"1.555076000","0.090412000"
"1.556644000","0.090084000"
"1.558172000","0.090036000"
"1.559879000","0.090222000"
"1.561628000","0.090338000"
"1.563156000","0.090299000"
"1.564689000","0.090437000"
"1.566247000","0.090295000"
"1.568034000","0.090372000"
"1.569646000","0.090325000"
"1.571151000","0.090264000"
"1.573605000","0.091186000"
"1.575127000","0.090820000"
"1.576901000","0.091146000"
"1.578626000","0.091286000"
"1.580073000","0.091202000"
"1.581747000","0.091306000"
"1.583303000","0.091152000"
"1.584905000","0.091119000"
"1.586639000","0.091369000"
"1.588109000","0.091127000"
"1.589757000","0.091176000"
"1.591268000","0.091950000"
"1.593094000","0.091826000"
"1.594736000","0.092024000"
"1.596154000","0.091873000"
"1.597852000","0.091981000"
"1.599517000","0.092185000"
"1.601064000","0.091988000"
"1.602748000","0.092031000"
"1.604244000","0.091798000"
"1.605883000","0.091982000"
"1.607489000","0.091969000"
"1.610015000","0.091193000"
"1.611681000","0.091323000"
"1.613201000","0.091239000"
"1.614801000","0.091224000"
"1.616330000","0.091107000"
"1.618061000","0.092836000"
"1.619676000","0.092773000"
"1.621211000","0.092774000"
"1.622894000","0.092819000"
"1.624621000","0.092932000"
"1.626089000","0.092874000"
"1.627754000","0.092809000"
"1.629372000","0.091864000"
"1.630961000","0.091940000"
"1.632595000","0.092040000"
"1.634154000","0.092017000"
"1.635987000","0.092132000"
"1.637373000","0.091855000"
"1.639073000","0.092055000"
"1.640665000","0.092074000"
"1.642164000","0.092015000"
"1.643912000","0.091991000"
"1.646357000","0.092804000"
"1.648050000","0.092915000"
"1.649676000","0.092982000"
"1.651159000","0.092957000"
"1.652796000","0.092892000"
"1.654377000","0.092723000"
"1.655995000","0.092808000"
"1.657537000","0.092819000"
"1.659254000","0.092986000"
"1.661139000","0.093033000"
"1.662444000","0.092678000"
"1.664032000","0.092796000"
"1.665643000","0.092005000"
"1.667218000","0.093577000"
"1.668937000","0.093781000"
"1.670529000","0.093591000"
"1.672110000","0.093454000"
"1.673676000","0.093564000"
"1.675277000","0.093502000"
"1.676972000","0.093642000"
"1.678609000","0.093643000"
"1.680186000","0.093425000"
"1.682616000","0.092832000"
"1.684181000","0.092812000"
"1.685905000","0.092760000"
"1.687498000","0.092701000"
"1.689124000","0.092931000"
"1.690756000","0.092840000"
"1.692230000","0.092644000"
"1.693966000","0.092802000"
"1.695524000","0.092681000"
"1.697099000","0.092760000"
"1.698736000","0.092781000"
"1.700375000","0.092786000"
"1.702064000","0.091959000"
"1.703681000","0.093572000"
"1.705190000","0.093424000"
"1.706888000","0.093598000"
"1.708448000","0.093550000"
"1.710221000","0.093800000"
"1.711676000","0.093441000"
"1.713252000","0.093461000"
"1.714899000","0.093601000"
"1.716534000","0.093597000"
"1.719038000","0.094386000"
"1.720705000","0.094573000"
"1.722124000","0.094346000"
"1.723803000","0.094398000"
"1.725298000","0.094296000"
"1.727139000","0.094526000"
"1.728773000","0.094572000"
"1.730275000","0.094171000"
"1.732351000","0.094868000"
"1.733497000","0.094373000"
"1.735177000","0.094442000"
"1.736866000","0.094666000"
"1.738330000","0.094385000"
"1.739910000","0.093510000"
"1.741559000","0.093478000"
"1.743175000","0.093471000"
"1.744899000","0.093668000"
"1.746424000","0.093507000"
"1.748043000","0.095116000"
"1.749624000","0.095156000"
"1.751193000","0.095160000"
"1.752945000","0.095374000"
"1.753705000","0.094427000"
"1.755217000","0.094043000"
"1.756909000","0.094435000"
"1.758547000","0.094489000"
"1.760178000","0.094509000"
"1.761882000","0.094630000"
"1.763292000","0.094199000"
"1.764973000","0.094378000"
"1.766586000","0.094425000"
"1.768131000","0.094424000"
"1.769876000","0.094529000"
"1.771382000","0.094375000"
"1.773042000","0.094411000"
"1.774660000","0.094444000"
"1.776320000","0.093678000"
"1.777966000","0.095322000"
"1.779488000","0.095255000"
"1.781127000","0.095070000"
"1.782682000","0.095075000"
"1.784281000","0.095105000"
"1.786047000","0.095233000"
"1.787578000","0.095273000"
"1.789171000","0.095116000"
"1.791673000","0.094499000"
"1.793212000","0.094384000"
"1.794930000","0.096098000"
"1.796455000","0.095961000"
"1.798074000","0.095836000"
"1.799677000","0.095856000"
"1.801281000","0.096002000"
"1.803019000","0.095965000"
"1.804487000","0.095942000"
"1.806109000","0.095813000"
"1.807817000","0.096092000"
"1.809451000","0.096171000"
"1.811145000","0.096215000"
"1.812571000","0.096007000"
"1.814217000","0.095036000"
"1.815821000","0.094989000"
"1.817461000","0.095292000"
"1.819178000","0.095297000"
"1.820752000","0.095392000"
"1.822236000","0.095067000"
"1.823917000","0.095117000"
"1.825558000","0.095256000"
"1.828065000","0.095663000"
"1.829571000","0.096048000"
"1.831100000","0.095821000"
"1.832860000","0.095897000"
"1.834474000","0.096091000"
"1.836127000","0.096180000"
"1.837668000","0.096072000"
"1.839153000","0.095944000"
"1.840917000","0.095988000"
"1.842467000","0.096012000"
"1.844176000","0.096058000"
"1.845788000","0.096114000"
"1.847291000","0.095925000"
"1.848953000","0.095884000"
"1.850537000","0.096796000"
"1.852214000","0.096960000"
"1.853878000","0.096928000"
"1.855347000","0.096739000"
"1.857074000","0.096816000"
"1.858609000","0.096627000"
"1.860304000","0.096963000"
"1.861833000","0.096795000"
"1.864247000","0.096027000"
"1.865952000","0.095937000"
"1.867809000","0.096374000"
"1.869138000","0.096036000"
"1.870839000","0.096099000"
"1.872303000","0.095890000"
"1.874238000","0.096190000"
"1.875563000","0.095980000"
"1.877341000","0.096137000"
"1.878863000","0.096097000"
"1.880510000","0.096016000"
"1.882162000","0.095994000"
"1.883729000","0.096043000"
"1.885313000","0.096082000"
"1.886971000","0.095227000"
"1.888558000","0.096811000"
"1.890132000","0.096854000"
"1.891786000","0.096787000"
"1.893508000","0.097021000"
"1.895103000","0.097006000"
"1.896737000","0.097035000"
"1.898145000","0.096779000"
"1.900700000","0.097594000"
"1.902377000","0.097813000"
"1.904020000","0.097886000"
"1.905597000","0.097749000"
"1.907103000","0.097602000"
"1.908802000","0.097631000"
"1.910459000","0.097857000"
"1.912093000","0.097809000"
"1.913503000","0.097647000"
"1.915096000","0.097586000"
"1.916805000","0.097444000"
"1.918415000","0.097483000"
"1.920113000","0.097828000"
"1.921645000","0.097691000"
"1.923189000","0.097580000"
"1.924836000","0.096747000"
"1.926646000","0.097024000"
"1.928168000","0.097045000"
"1.929816000","0.096879000"
"1.931197000","0.096530000"
"1.932945000","0.096710000"
"1.934637000","0.096901000"
"1.937074000","0.097887000"
"1.938662000","0.097704000"
"1.940146000","0.097639000"
"1.941885000","0.097675000"
"1.943525000","0.097679000"
"1.945265000","0.097918000"
"1.946788000","0.097795000"
"1.948247000","0.097677000"
"1.949956000","0.097628000"
"1.951554000","0.097542000"
"1.953284000","0.097857000"
"1.954755000","0.097536000"
"1.956258000","0.097569000"
"1.957957000","0.097605000"
"1.959749000","0.097858000"
"1.961212000","0.096867000"
"1.962881000","0.098529000"
"1.964378000","0.098326000"
"1.966043000","0.097842000"
"1.967685000","0.098445000"
"1.969253000","0.098217000"
"1.971007000","0.098627000"
"1.973211000","0.097611000"
"1.975022000","0.097587000"
"1.976637000","0.097746000"
"1.978339000","0.097786000"
"1.979908000","0.097723000"
"1.981422000","0.097665000"
"1.982994000","0.097501000"
"1.984706000","0.097575000"
"1.986165000","0.097561000"
"1.987821000","0.097644000"
"1.989453000","0.097633000"
"1.991055000","0.097518000"
"1.992686000","0.099144000"
"1.994367000","0.099241000"
"1.996039000","0.099272000"
"1.997557000","0.099394000"
"1.999110000","0.098336000"
"2.000755000","0.098212000"
"2.002473000","0.098338000"
"2.004092000","0.098445000"
"2.005585000","0.098428000"
"2.007132000","0.098292000"
"2.008071000","0.099228000"
"2.009837000","0.099349000"
"2.011293000","0.099171000"
"2.012878000","0.099340000"
"2.014586000","0.099462000"
"2.016106000","0.099275000"
"2.017871000","0.099395000"
"2.019344000","0.099105000"
"2.020943000","0.099107000"
"2.022559000","0.099287000"
"2.024170000","0.099292000"
"2.025801000","0.099124000"
"2.027468000","0.099269000"
"2.029459000","0.099609000"
"2.030651000","0.099416000"
"2.032181000","0.099199000"
"2.033888000","0.099157000"
"2.035521000","0.098319000"
"2.037168000","0.098462000"
"2.038720000","0.098546000"
"2.040254000","0.098336000"
"2.041909000","0.099986000"
"2.043632000","0.100065000"
"2.046100000","0.099274000"
"2.047635000","0.099350000"
"2.049198000","0.099196000"
"2.051043000","0.099408000"
"2.052523000","0.099125000"
"2.054110000","0.099296000"
"2.055658000","0.099368000"
"2.057253000","0.099243000"
"2.058886000","0.099104000"
"2.060558000","0.099315000"
"2.062202000","0.099285000"
"2.063845000","0.099435000"
"2.065329000","0.099256000"
"2.066989000","0.099203000"
"2.068683000","0.099318000"
"2.070169000","0.099052000"
"2.071894000","0.098620000"
"2.073429000","0.100151000"
"2.075084000","0.100021000"
"2.076694000","0.100026000"
"2.078223000","0.099852000"
"2.079880000","0.099942000"
"2.082253000","0.099230000"
"2.083931000","0.099111000"
"2.085647000","0.099392000"
"2.087187000","0.099309000"
"2.088864000","0.099381000"
"2.090285000","0.099196000"
"2.092054000","0.099341000"
"2.093669000","0.100953000"
"2.095247000","0.100856000"
"2.096882000","0.100821000"
"2.098465000","0.100886000"
"2.100074000","0.100940000"
"2.101720000","0.100893000"
"2.103260000","0.100713000"
"2.104916000","0.100677000"
"2.106547000","0.100886000"
"2.108120000","0.100950000"
"2.109899000","0.100000000"
"2.111415000","0.100081000"
"2.113025000","0.100128000"
"2.114613000","0.100010000"
"2.116145000","0.100019000"
"2.118711000","0.100720000"
"2.120228000","0.100792000"
"2.121953000","0.100891000"
"2.123543000","0.100954000"
"2.125115000","0.100894000"
"2.126860000","0.101033000"
"2.128298000","0.100800000"
"2.130020000","0.100535000"
"2.131595000","0.100917000"
"2.133137000","0.100924000"
"2.134915000","0.100982000"
"2.136498000","0.100884000"
"2.138081000","0.100817000"
"2.139659000","0.100893000"
"2.141168000","0.100867000"
"2.143043000","0.101110000"
"2.144498000","0.100840000"
"2.146137000","0.100004000"
"2.147726000","0.101590000"
"2.149258000","0.101544000"
"2.150945000","0.101702000"
"2.152634000","0.101509000"
"2.155096000","0.100908000"
"2.156611000","0.100903000"
"2.158156000","0.100863000"
"2.159998000","0.101067000"
"2.161572000","0.100985000"
"2.163139000","0.100909000"
"2.164710000","0.100834000"
"2.166218000","0.100861000"
"2.167983000","0.100933000"
"2.169617000","0.100831000"
"2.171106000","0.100833000"
"2.172769000","0.100838000"
"2.174274000","0.100813000"
"2.175973000","0.100858000"
"2.177698000","0.100980000"
"2.179211000","0.100922000"
"2.180819000","0.100887000"
"2.182375000","0.100064000"
"2.184162000","0.101849000"
"2.185760000","0.101727000"
"2.187245000","0.101496000"
"2.188898000","0.101597000"
"2.191250000","0.100922000"
"2.193022000","0.100915000"
"2.194774000","0.101068000"
"2.196176000","0.102467000"
"2.197837000","0.102555000"
"2.199427000","0.102478000"
"2.201165000","0.102655000"
"2.202733000","0.102633000"
"2.204191000","0.102319000"
"2.205886000","0.102539000"
"2.207557000","0.102598000"
"2.209181000","0.102601000"
"2.210832000","0.102679000"
"2.212434000","0.102501000"
"2.213977000","0.102525000"
"2.215541000","0.102467000"
"2.217126000","0.102483000"
"2.218829000","0.102647000"
"2.220333000","0.101393000"
"2.222025000","0.101687000"
"2.223612000","0.101507000"
"2.225192000","0.101581000"
"2.227810000","0.102654000"
"2.229251000","0.102366000"
"2.230936000","0.102613000"
"2.232474000","0.102424000"
"2.234151000","0.102534000"
"2.235855000","0.102672000"
"2.237291000","0.102211000"
"2.239008000","0.102437000"
"2.240599000","0.102439000"
"2.242145000","0.102450000"
"2.243903000","0.102687000"
"2.245423000","0.102353000"
"2.247059000","0.102535000"
"2.248688000","0.102524000"
"2.250170000","0.102419000"
"2.251966000","0.102682000"
"2.253512000","0.102500000"
"2.255131000","0.102400000"
"2.256725000","0.101534000"
"2.258242000","0.103047000"
"2.260063000","0.103397000"
"2.261628000","0.103435000"
"2.262378000","0.102345000"
"2.264113000","0.102506000"
"2.265672000","0.102501000"
"2.267245000","0.102499000"
"2.269129000","0.102869000"
"2.270594000","0.102474000"
"2.272114000","0.102399000"
"2.273817000","0.102662000"
"2.275319000","0.102508000"
"2.277029000","0.102708000"
"2.278658000","0.102646000"
"2.280216000","0.102492000"
"2.281738000","0.102501000"
"2.283310000","0.102464000"
"2.285090000","0.102656000"
"2.286667000","0.102292000"
"2.288202000","0.102368000"
"2.289844000","0.102396000"
"2.291448000","0.102511000"
"2.293138000","0.101837000"
"2.294659000","0.103353000"
"2.296263000","0.103209000"
"2.297923000","0.103119000"
"2.300302000","0.104089000"
"2.302097000","0.104219000"
"2.303647000","0.104190000"
"2.305237000","0.103932000"
"2.306927000","0.104105000"
"2.308551000","0.104311000"
"2.310263000","0.104345000"
"2.311829000","0.104217000"
"2.313252000","0.104039000"
"2.314984000","0.104110000"
"2.316580000","0.104113000"
"2.318109000","0.104098000"
"2.319794000","0.104222000"
"2.321249000","0.104069000"
"2.322967000","0.103983000"
"2.324589000","0.104160000"
"2.326181000","0.104095000"
"2.327958000","0.104299000"
"2.329444000","0.104186000"
"2.331052000","0.103170000"
"2.332657000","0.103379000"
"2.334202000","0.103198000"
"2.336724000","0.104138000"
"2.338239000","0.103893000"
"2.339964000","0.103891000"
"2.341514000","0.104092000"
"2.343165000","0.104088000"
"2.344923000","0.104276000"
"2.346340000","0.104166000"
"2.348018000","0.104086000"
"2.349593000","0.104142000"
"2.351262000","0.104131000"
"2.352922000","0.104199000"
"2.354440000","0.104200000"
