frame.time_relative,tcp.seq,tcp.analysis.ack_rtt
"0.776578000","1","0.052954000"
"0.777054000","1","0.052721000"
"0.777777000","1","0.053439000"
"0.782956000","1","0.050261000"
"0.783102000","1","0.050293000"
"0.783729000","1","0.050252000"
"0.784400000","1","0.050252000"
"0.785138000","1","0.050143000"
"0.785963000","1","0.050310000"
"0.786867000","1","0.050358000"
"0.787789000","1","0.050354000"
"0.788697000","1","0.050295000"
"0.789644000","1","0.050445000"
"0.790533000","1","0.050445000"
"0.791405000","1","0.050383000"
"0.792302000","1","0.050327000"
"0.793134000","1","0.050254000"
"0.794041000","1","0.050178000"
"0.794709000","1","0.050841000"
"0.795689000","1","0.050985000"
"0.796599000","1","0.050905000"
"0.797473000","1","0.050963000"
"0.798383000","1","0.050923000"
"0.799177000","1","0.050610000"
"0.800061000","1","0.050529000"
"0.800976000","1","0.050426000"
"0.801946000","1","0.050487000"
"0.802917000","1","0.050651000"
"0.803846000","1","0.050734000"
"0.804822000","1","0.050808000"
"0.805696000","1","0.050873000"
"0.806586000","1","0.050619000"
"0.807450000","1","0.050813000"
"0.808296000","1","0.051247000"
"0.809203000","1","0.050792000"
"0.810110000","1","0.051183000"
"0.811028000","1","0.050932000"
"0.811999000","1","0.051271000"
"0.812959000","1","0.051040000"
"0.813797000","1","0.051588000"
"0.814796000","1","0.051240000"
"0.815589000","1","0.051576000"
"0.816596000","1","0.051272000"
"0.817426000","1","0.051470000"
"0.818384000","1","0.051327000"
"0.819200000","1","0.051390000"
"0.820121000","1","0.051779000"
"0.821019000","1","0.051381000"
"0.822013000","1","0.051904000"
"0.822921000","1","0.051435000"
"0.823776000","1","0.051819000"
"0.824754000","1","0.051619000"
"0.825651000","1","0.051831000"
"0.826537000","1","0.052141000"
"0.827432000","1","0.051776000"
"0.828350000","1","0.051765000"
"0.829129000","1","0.052068000"
"0.833191000","1","0.050229000"
"0.833819000","1","0.050708000"
"0.834706000","1","0.050298000"
"0.835620000","1","0.050475000"
"0.836539000","1","0.050569000"
"0.837430000","1","0.050548000"
"0.838393000","1","0.050596000"
"0.839170000","1","0.050466000"
"0.840077000","1","0.050429000"
"0.840998000","1","0.050461000"
"0.841971000","1","0.051430000"
"0.842910000","1","0.051500000"
"0.843727000","1","0.051422000"
"0.844685000","1","0.050637000"
"0.845575000","1","0.050858000"
"0.846407000","1","0.050714000"
"0.847434000","1","0.050831000"
"0.848348000","1","0.051741000"
"0.849134000","1","0.051656000"
"0.850036000","1","0.051649000"
"0.850989000","1","0.051808000"
"0.851928000","1","0.051861000"
"0.852838000","1","0.051857000"
"0.853773000","1","0.051822000"
"0.854709000","1","0.051789000"
"0.855674000","1","0.051823000"
"0.856570000","1","0.051735000"
"0.857428000","1","0.051726000"
"0.858233000","1","0.051641000"
"0.859123000","1","0.051667000"
"0.860021000","1","0.051715000"
"0.860957000","1","0.051745000"
"0.861926000","1","0.051808000"
"0.862812000","1","0.051775000"
"0.863714000","1","0.051706000"
"0.864673000","1","0.051705000"
"0.865571000","1","0.051765000"
"0.866479000","1","0.051674000"
"0.867321000","1","0.052509000"
"0.868230000","1","0.052632000"
"0.869127000","1","0.052526000"
"0.870025000","1","0.052594000"
"0.871013000","1","0.052623000"
"0.871934000","1","0.052729000"
"0.872772000","1","0.052647000"
"0.873704000","1","0.052681000"
"0.874652000","1","0.052635000"
"0.875612000","1","0.052687000"
"0.876518000","1","0.052738000"
"0.877334000","1","0.052577000"
"0.878215000","1","0.052559000"
"0.879112000","1","0.052569000"
"0.880029000","1","0.052592000"
"0.880938000","1","0.052584000"
"0.881924000","1","0.052792000"
"0.883459000","1","0.050263000"
"0.883972000","1","0.050149000"
"0.884950000","1","0.050239000"
"0.885935000","1","0.050310000"
"0.886839000","1","0.051210000"
"0.887749000","1","0.051205000"
"0.888660000","1","0.051217000"
"0.889554000","1","0.051156000"
"0.890342000","1","0.051167000"
"0.891288000","1","0.051208000"
"0.892076000","1","0.051075000"
"0.892990000","1","0.051015000"
"0.894026000","1","0.051111000"
"0.894955000","1","0.051223000"
"0.895862000","1","0.051169000"
"0.896760000","1","0.051179000"
"0.897734000","1","0.051321000"
"0.898632000","1","0.051193000"
"0.899545000","1","0.051186000"
"0.900395000","1","0.051251000"
"0.901215000","1","0.051172000"
"0.902077000","1","0.051080000"
"0.903022000","1","0.051086000"
"0.903964000","1","0.051119000"
"0.904946000","1","0.051166000"
"0.905921000","1","0.052135000"
"0.906843000","1","0.052127000"
"0.907729000","1","0.052047000"
"0.908595000","1","0.052019000"
"0.909404000","1","0.051969000"
"0.910370000","1","0.052129000"
"0.911215000","1","0.052083000"
"0.912081000","1","0.052054000"
"0.913014000","1","0.052051000"
"0.913938000","1","0.052006000"
"0.914878000","1","0.052060000"
"0.915733000","1","0.052012000"
"0.916695000","1","0.052015000"
"0.917667000","1","0.052090000"
"0.918657000","1","0.052173000"
"0.919412000","1","0.052084000"
"0.920418000","1","0.052182000"
"0.921165000","1","0.052030000"
"0.922085000","1","0.052054000"
"0.922979000","1","0.051959000"
"0.923943000","1","0.051994000"
"0.924908000","1","0.052951000"
"0.925824000","1","0.053047000"
"0.926759000","1","0.053049000"
"0.927729000","1","0.053072000"
"0.928649000","1","0.053031000"
"0.929451000","1","0.052929000"
"0.930316000","1","0.052977000"
"0.931204000","1","0.052984000"
"0.932052000","1","0.052935000"
"0.932993000","1","0.052956000"
"0.933927000","1","0.052984000"
"0.934948000","1","0.053019000"
"0.935803000","1","0.052338000"
"0.936662000","1","0.052686000"
"0.937639000","1","0.052685000"
"0.938563000","1","0.052623000"
"0.939436000","1","0.052593000"
"0.940678000","1","0.052924000"
"0.941860000","1","0.052301000"
"0.943029000","1","0.052680000"
"0.944244000","1","0.052950000"
"0.945515000","1","0.053434000"
"0.946771000","1","0.052740000"
"0.947968000","1","0.053009000"
"0.949053000","1","0.053185000"
"0.950280000","1","0.053515000"
"0.951613000","1","0.052976000"
"0.952786000","1","0.053236000"
"0.953890000","1","0.053486000"
"0.955101000","1","0.053019000"
"0.956344000","1","0.053317000"
"0.957662000","1","0.053693000"
"0.958838000","1","0.053888000"
"0.960285000","1","0.053438000"
"0.961618000","1","0.053885000"
"0.962700000","1","0.054099000"
"0.963916000","1","0.053541000"
"0.965074000","1","0.053853000"
"0.966403000","1","0.054315000"
"0.967641000","1","0.053698000"
"0.968767000","1","0.053884000"
"0.969973000","1","0.054235000"
"0.971111000","1","0.054412000"
"0.972447000","1","0.053786000"
"0.973959000","1","0.054538000"
"0.975055000","1","0.054632000"
"0.976358000","1","0.054264000"
"0.977590000","1","0.054606000"
"0.978818000","1","0.054868000"
"0.980023000","1","0.054194000"
"0.981110000","1","0.054346000"
"0.982389000","1","0.054654000"
"0.983648000","1","0.054994000"
"0.984866000","1","0.054543000"
"0.986042000","1","0.054831000"
"0.987696000","1","0.054696000"
"0.988857000","1","0.054923000"
"0.989959000","1","0.055005000"
"0.991135000","1","0.055325000"
"0.992446000","1","0.054801000"
"0.993649000","1","0.055080000"
"0.994859000","1","0.055415000"
"0.996046000","1","0.055361000"
"0.997183000","1","0.055316000"
"0.998450000","1","0.055413000"
"0.999714000","1","0.055462000"
"1.001117000","1","0.055596000"
"1.002467000","1","0.055690000"
"1.003622000","1","0.055649000"
"1.004882000","1","0.055821000"
"1.006006000","1","0.055721000"
"1.007152000","1","0.055531000"
"1.008422000","1","0.055629000"
"1.009686000","1","0.055788000"
"1.010909000","1","0.055800000"
"1.012025000","1","0.055673000"
"1.013426000","1","0.057068000"
"1.014785000","1","0.055939000"
"1.016025000","1","0.055733000"
"1.017176000","1","0.056878000"
"1.018496000","1","0.056871000"
"1.019639000","1","0.056932000"
"1.020913000","1","0.056990000"
"1.022014000","1","0.056932000"
"1.023243000","1","0.056835000"
"1.024590000","1","0.056943000"
"1.025653000","1","0.056879000"
"1.026976000","1","0.056996000"
"1.028547000","1","0.057428000"
"1.029721000","1","0.057267000"
"1.030972000","1","0.057005000"
"1.032031000","1","0.056969000"
"1.033212000","1","0.056844000"
"1.034496000","1","0.056900000"
"1.035740000","1","0.056915000"
"1.036962000","1","0.056932000"
"1.038077000","1","0.056961000"
"1.039357000","1","0.058235000"
"1.040585000","1","0.058189000"
"1.041839000","1","0.058184000"
"1.041972000","1","0.057099000"
"1.043258000","1","0.057205000"
"1.044633000","1","0.056928000"
"1.045762000","1","0.058051000"
"1.046932000","1","0.058069000"
"1.048042000","1","0.058078000"
"1.049261000","1","0.058121000"
"1.050576000","1","0.058124000"
"1.051783000","1","0.058129000"
"1.052950000","1","0.058085000"
"1.054090000","1","0.058038000"
"1.055705000","1","0.058504000"
"1.056953000","1","0.058495000"
"1.058012000","1","0.058290000"
"1.059254000","1","0.058130000"
"1.060524000","1","0.058050000"
"1.061798000","1","0.058169000"
"1.062997000","1","0.058108000"
"1.064070000","1","0.059175000"
"1.065476000","1","0.059464000"
"1.066624000","1","0.059466000"
"1.067844000","1","0.059415000"
"1.069313000","1","0.058397000"
"1.070626000","1","0.059704000"
"1.071705000","1","0.059674000"
"1.072965000","1","0.059531000"
"1.074078000","1","0.059284000"
"1.075341000","1","0.059310000"
"1.076615000","1","0.059433000"
"1.077851000","1","0.059349000"
"1.079012000","1","0.059366000"
"1.080115000","1","0.059191000"
"1.081504000","1","0.059482000"
"1.082892000","1","0.059641000"
"1.084081000","1","0.059484000"
"1.085376000","1","0.059716000"
"1.086619000","1","0.059634000"
"1.087841000","1","0.059285000"
"1.088983000","1","0.059253000"
"1.090118000","1","0.060381000"
"1.091461000","1","0.060482000"
"1.092717000","1","0.060678000"
"1.093902000","1","0.060682000"
"1.095047000","1","0.060544000"
"1.096620000","1","0.060867000"
"1.097904000","1","0.060935000"
"1.099043000","1","0.060956000"
"1.100166000","1","0.060798000"
"1.101506000","1","0.060909000"
"1.102963000","1","0.060982000"
"1.104047000","1","0.060781000"
"1.105385000","1","0.060746000"
"1.106651000","1","0.060883000"
"1.107882000","1","0.060942000"
"1.109058000","1","0.061011000"
"1.110161000","1","0.060893000"
"1.111570000","1","0.060987000"
"1.112647000","1","0.060859000"
"1.113833000","1","0.060878000"
"1.115047000","1","0.060949000"
"1.116191000","1","0.060479000"
"1.117471000","1","0.061754000"
"1.118696000","1","0.061738000"
"1.119902000","1","0.061884000"
"1.121021000","1","0.061761000"
"1.122392000","1","0.061862000"
"1.123825000","1","0.062018000"
"1.125039000","1","0.062035000"
"1.126155000","1","0.062078000"
"1.127495000","1","0.062012000"
"1.128658000","1","0.062028000"
"1.129924000","1","0.062073000"
"1.130994000","1","0.061673000"
"1.132302000","1","0.061669000"
"1.133577000","1","0.061862000"
"1.134769000","1","0.061797000"
"1.135950000","1","0.061865000"
"1.137503000","1","0.062154000"
"1.138691000","1","0.062069000"
"1.139903000","1","0.062045000"
"1.140990000","1","0.061970000"
"1.142290000","1","0.062170000"
"1.143519000","1","0.062010000"
"1.144747000","1","0.061848000"
"1.145956000","1","0.063051000"
"1.147054000","1","0.062969000"
"1.148356000","1","0.062976000"
"1.149590000","1","0.062966000"
"1.150767000","1","0.064115000"
"1.150997000","1","0.063151000"
"1.152281000","1","0.063293000"
"1.153513000","1","0.063391000"
"1.154741000","1","0.063275000"
"1.155962000","1","0.063234000"
"1.157052000","1","0.063141000"
"1.158305000","1","0.063252000"
"1.159594000","1","0.062967000"
"1.160729000","1","0.062822000"
"1.162016000","1","0.062969000"
"1.163112000","1","0.062942000"
"1.164714000","1","0.063203000"
"1.166002000","1","0.063034000"
"1.167024000","1","0.064052000"
"1.168298000","1","0.064242000"
"1.169569000","1","0.064179000"
"1.170817000","1","0.064162000"
"1.172026000","1","0.064138000"
"1.173108000","1","0.064045000"
"1.174458000","1","0.064293000"
"1.175634000","1","0.064060000"
"1.176883000","1","0.064230000"
"1.178235000","1","0.064396000"
"1.179658000","1","0.064604000"
"1.180807000","1","0.064611000"
"1.181963000","1","0.064488000"
"1.183129000","1","0.064428000"
"1.184458000","1","0.064545000"
"1.185621000","1","0.064595000"
"1.186830000","1","0.064433000"
"1.188030000","1","0.064200000"
"1.189151000","1","0.064102000"
"1.190442000","1","0.064280000"
"1.191970000","1","0.064470000"
"1.193168000","1","0.064504000"
"1.194542000","1","0.064610000"
"1.195662000","1","0.064662000"
"1.196852000","1","0.064545000"
"1.197974000","1","0.065661000"
"1.199121000","1","0.065539000"
"1.200479000","1","0.065705000"
"1.201675000","1","0.065716000"
"1.202896000","1","0.065386000"
"1.204049000","1","0.065351000"
"1.205667000","1","0.065757000"
"1.206884000","1","0.065888000"
"1.207969000","1","0.065673000"
"1.209110000","1","0.065584000"
"1.210409000","1","0.065648000"
"1.211665000","1","0.065702000"
"1.212882000","1","0.065821000"
"1.213970000","1","0.065609000"
"1.215168000","1","0.065570000"
"1.216525000","1","0.065752000"
"1.217346000","1","0.066343000"
"1.218624000","1","0.066338000"
"1.219102000","1","0.065582000"
"1.220492000","1","0.065745000"
"1.221667000","1","0.065699000"
"1.222882000","1","0.065819000"
"1.223998000","1","0.066929000"
"1.225213000","1","0.066902000"
"1.226503000","1","0.066903000"
"1.227701000","1","0.066966000"
"1.228925000","1","0.066903000"
"1.230004000","1","0.066886000"
"1.231395000","1","0.066674000"
"1.232861000","1","0.066854000"
"1.233995000","1","0.066965000"
"1.235175000","1","0.066870000"
"1.236492000","1","0.066917000"
"1.237699000","1","0.066877000"
"1.238931000","1","0.066900000"
"1.240048000","1","0.066934000"
"1.241291000","1","0.066827000"
"1.242446000","1","0.066806000"
"1.243691000","1","0.066802000"
"1.244977000","1","0.066734000"
"1.246497000","1","0.066832000"
"1.247749000","1","0.066937000"
"1.248913000","1","0.068096000"
"1.250079000","1","0.068110000"
"1.251251000","1","0.068117000"
"1.252594000","1","0.068130000"
"1.253802000","1","0.068175000"
"1.254970000","1","0.068134000"
"1.256121000","1","0.068085000"
"1.257466000","1","0.068308000"
"1.258647000","1","0.068200000"
"1.260068000","1","0.068091000"
"1.261324000","1","0.068151000"
"1.262618000","1","0.068069000"
"1.263763000","1","0.068095000"
"1.265048000","1","0.068190000"
"1.266145000","1","0.068165000"
"1.267431000","1","0.068304000"
"1.268716000","1","0.068221000"
"1.269934000","1","0.068253000"
"1.271092000","1","0.068190000"
"1.272174000","1","0.068119000"
"1.273541000","1","0.069463000"
"1.273656000","1","0.067981000"
"1.275035000","1","0.069355000"
"1.276091000","1","0.069201000"
"1.277334000","1","0.069360000"
"1.278656000","1","0.069541000"
"1.279838000","1","0.069422000"
"1.281024000","1","0.069352000"
"1.282146000","1","0.069258000"
"1.283478000","1","0.069501000"
"1.284709000","1","0.069535000"
"1.285898000","1","0.069367000"
"1.287335000","1","0.069977000"
"1.288610000","1","0.069981000"
"1.289089000","1","0.069981000"
"1.290462000","1","0.069965000"
"1.291676000","1","0.070002000"
"1.292917000","1","0.070030000"
"1.294025000","1","0.070022000"
"1.295182000","1","0.069964000"
"1.296523000","1","0.070015000"
"1.297689000","1","0.069983000"
"1.298894000","1","0.069964000"
"1.300048000","1","0.070040000"
"1.301033000","1","0.069617000"
"1.302163000","1","0.069289000"
"1.303609000","1","0.070728000"
"1.304634000","1","0.070633000"
"1.305849000","1","0.070669000"
"1.307079000","1","0.070582000"
"1.308180000","1","0.070476000"
"1.309512000","1","0.070575000"
"1.310714000","1","0.070660000"
"1.311878000","1","0.070582000"
"1.313017000","1","0.070564000"
"1.314546000","1","0.070847000"
"1.315791000","1","0.070808000"
"1.316964000","1","0.070461000"
"1.318128000","1","0.070374000"
"1.319423000","1","0.070504000"
"1.320649000","1","0.070564000"
"1.321918000","1","0.070661000"
"1.323072000","1","0.070472000"
"1.324242000","1","0.070432000"
"1.325520000","1","0.071704000"
"1.326778000","1","0.071803000"
"1.328154000","1","0.070682000"
"1.329508000","1","0.070856000"
"1.330634000","1","0.070559000"
"1.331882000","1","0.071802000"
"1.333001000","1","0.071671000"
"1.334168000","1","0.071544000"
"1.335482000","1","0.071710000"
"1.336722000","1","0.071668000"
"1.337933000","1","0.071783000"
"1.339038000","1","0.071603000"
"1.340334000","1","0.071615000"
"1.341865000","1","0.071927000"
"1.343025000","1","0.071929000"
"1.344156000","1","0.071979000"
"1.345477000","1","0.071933000"
"1.346410000","1","0.072744000"
"1.347695000","1","0.072652000"
"1.348837000","1","0.072739000"
"1.349996000","1","0.072656000"
"1.351157000","1","0.072496000"
"1.352491000","1","0.072647000"
"1.353662000","1","0.072632000"
"1.354827000","1","0.072676000"
"1.355528000","1","0.072044000"
"1.356771000","1","0.073281000"
"1.357925000","1","0.073206000"
"1.359006000","1","0.073100000"
"1.360270000","1","0.072927000"
"1.361555000","1","0.072939000"
"1.362515000","1","0.073421000"
"1.363675000","1","0.073205000"
"1.364924000","1","0.073240000"
"1.365993000","1","0.073068000"
"1.367181000","1","0.073150000"
"1.368502000","1","0.073316000"
"1.369005000","1","0.072474000"
"1.370231000","1","0.073695000"
"1.371465000","1","0.073771000"
"1.372754000","1","0.073855000"
"1.373930000","1","0.073870000"
"1.374929000","1","0.073885000"
"1.376007000","1","0.073834000"
"1.377164000","1","0.073544000"
"1.378550000","1","0.073907000"
"1.379765000","1","0.073907000"
"1.380915000","1","0.073824000"
"1.382034000","1","0.073845000"
"1.382823000","1","0.074621000"
"1.383943000","1","0.074422000"
"1.385058000","1","0.074339000"
"1.386426000","1","0.074543000"
"1.387568000","1","0.074546000"
"1.388802000","1","0.074250000"
"1.389986000","1","0.074191000"
"1.391163000","1","0.074189000"
"1.392383000","1","0.074249000"
"1.393568000","1","0.074140000"
"1.394893000","1","0.074238000"
"1.396061000","1","0.075378000"
"1.396245000","1","0.074320000"
"1.397690000","1","0.074613000"
"1.398819000","1","0.074572000"
"1.400009000","1","0.074484000"
"1.401096000","1","0.074312000"
"1.402307000","1","0.074146000"
"1.403603000","1","0.075435000"
"1.404829000","1","0.075316000"
"1.405961000","1","0.075323000"
"1.407180000","1","0.075294000"
"1.408437000","1","0.075433000"
"1.409964000","1","0.075792000"
"1.411080000","1","0.075593000"
"1.412429000","1","0.075703000"
"1.413649000","1","0.075712000"
"1.414896000","1","0.075849000"
"1.416055000","1","0.075715000"
"1.417215000","1","0.075338000"
"1.418576000","1","0.075546000"
"1.419824000","1","0.075663000"
"1.420955000","1","0.075474000"
"1.422045000","1","0.075631000"
"1.423517000","1","0.075815000"
"1.424904000","1","0.076060000"
"1.425993000","1","0.075989000"
"1.427196000","1","0.076034000"
"1.428541000","1","0.076046000"
"1.429727000","1","0.076061000"
"1.430952000","1","0.076121000"
"1.432057000","1","0.076524000"
"1.433233000","1","0.076458000"
"1.434495000","1","0.076567000"
"1.435774000","1","0.076763000"
"1.437164000","1","0.076887000"
"1.438542000","1","0.076982000"
"1.439354000","1","0.076834000"
"1.440674000","1","0.076995000"
"1.441877000","1","0.076948000"
"1.442975000","1","0.076978000"
"1.444090000","1","0.076903000"
"1.445477000","1","0.076969000"
"1.446318000","1","0.077306000"
"1.447502000","1","0.077263000"
"1.448773000","1","0.077296000"
"1.449977000","1","0.077217000"
"1.450917000","1","0.076981000"
"1.452071000","1","0.077137000"
"1.453218000","1","0.077205000"
"1.454522000","1","0.077352000"
"1.455668000","1","0.077114000"
"1.456944000","1","0.077173000"
"1.458059000","1","0.077137000"
"1.459329000","1","0.077285000"
"1.460590000","1","0.077759000"
"1.461804000","1","0.077856000"
"1.463016000","1","0.077954000"
"1.464503000","1","0.078072000"
"1.465767000","1","0.078194000"
"1.466924000","1","0.078118000"
"1.468092000","1","0.078096000"
"1.469326000","1","0.078156000"
"1.470554000","1","0.078164000"
"1.471755000","1","0.078181000"
"1.472974000","1","0.078074000"
"1.474118000","1","0.078048000"
"1.475066000","1","0.078813000"
"1.476247000","1","0.078552000"
"1.477578000","1","0.078755000"
"1.478052000","1","0.078038000"
"1.479389000","1","0.078288000"
"1.480557000","1","0.078244000"
"1.481814000","1","0.078205000"
"1.483043000","1","0.078209000"
"1.484160000","1","0.079321000"
"1.485427000","1","0.079461000"
"1.486595000","1","0.079410000"
"1.487758000","1","0.079318000"
"1.489064000","1","0.079095000"
"1.490175000","1","0.079091000"
"1.491818000","1","0.079386000"
"1.493000000","1","0.079344000"
"1.494101000","1","0.079202000"
"1.495488000","1","0.079430000"
"1.496601000","1","0.079382000"
"1.497815000","1","0.079236000"
"1.498979000","1","0.079149000"
"1.500173000","1","0.079213000"
"1.501409000","1","0.079359000"
"1.502640000","1","0.079115000"
"1.503888000","1","0.080357000"
"1.505381000","1","0.079382000"
"1.506613000","1","0.079411000"
"1.507855000","1","0.079309000"
"1.508963000","1","0.079232000"
"1.510150000","1","0.080414000"
"1.511416000","1","0.080459000"
"1.512605000","1","0.080543000"
"1.513872000","1","0.080635000"
"1.514997000","1","0.080492000"
"1.516207000","1","0.080428000"
"1.517522000","1","0.080352000"
"1.518957000","1","0.080407000"
"1.520150000","1","0.080790000"
"1.521479000","1","0.080799000"
"1.522704000","1","0.080820000"
"1.523908000","1","0.080926000"
"1.525059000","1","0.080963000"
"1.526203000","1","0.080719000"
"1.527547000","1","0.081221000"
"1.528756000","1","0.081247000"
"1.529943000","1","0.081163000"
"1.531048000","1","0.081064000"
"1.532324000","1","0.081401000"
"1.532603000","1","0.080524000"
"1.533933000","1","0.080708000"
"1.535052000","1","0.081822000"
"1.536198000","1","0.081670000"
"1.537505000","1","0.081827000"
"1.538707000","1","0.081755000"
"1.539943000","1","0.081877000"
"1.541003000","1","0.081668000"
