frame.time_relative,tcp.seq,tcp.analysis.ack_rtt
"0.050682000","0","0.050682000"
"0.050726000","1","0.000044000"
"0.101770000","1","0.050926000"
"0.101806000","38","0.000036000"
"0.194943000","2","0.092934000"
"0.245620000","2","0.050651000"
"0.287644000","141","0.042024000"
"0.296363000","0","0.050585000"
"0.296402000","1","0.000039000"
"0.346867000","1","0.050403000"
"0.347675000","141","0.000014000"
"0.398382000","141","0.000022000"
"0.449054000","1","0.050635000"
"0.449054000","1","0.050616000"
"0.449621000","1","0.051179000"
"0.450496000","1","0.052036000"
"0.451177000","1","0.052713000"
"0.500001000","1","0.050911000"
"0.500001000","1","0.050900000"
"0.500604000","1","0.051468000"
"0.501291000","1","0.052144000"
"0.501961000","1","0.052333000"
"0.502259000","1","0.052625000"
"0.502727000","1","0.052219000"
"0.503439000","1","0.052922000"
"0.504104000","1","0.052842000"
"0.504623000","1","0.053311000"
"0.551069000","1","0.051010000"
"0.551070000","1","0.050986000"
"0.551755000","1","0.051601000"
"0.552308000","1","0.052129000"
"0.552961000","1","0.052329000"
"0.553611000","1","0.052956000"
"0.554100000","1","0.052748000"
"0.554626000","1","0.053224000"
"0.555286000","1","0.053297000"
"0.555994000","1","0.053974000"
"0.556678000","1","0.054401000"
"0.557135000","1","0.054840000"
"0.557770000","1","0.055034000"
"0.558343000","1","0.055601000"
"0.558864000","1","0.055396000"
"0.559644000","1","0.056166000"
"0.560140000","1","0.056012000"
"0.560804000","1","0.056666000"
"0.561466000","1","0.056836000"
"0.562049000","1","0.057413000"
"0.602053000","1","0.050911000"
"0.602119000","1","0.050958000"
"0.602723000","1","0.051395000"
"0.603398000","1","0.052045000"
"0.604095000","1","0.052317000"
"0.604613000","1","0.052812000"
"0.605194000","1","0.052875000"
"0.605794000","1","0.053468000"
"0.606462000","1","0.053490000"
"0.607063000","1","0.054083000"
"0.607635000","1","0.054006000"
"0.608369000","1","0.054728000"
"0.608748000","1","0.054635000"
"0.609566000","1","0.055445000"
"0.610119000","1","0.055484000"
"0.610591000","1","0.055950000"
"0.611292000","1","0.055998000"
"0.611824000","1","0.056524000"
"0.612510000","1","0.056489000"
"0.613024000","1","0.056991000"
"0.613591000","1","0.056891000"
"0.614271000","1","0.057564000"
"0.614936000","1","0.057787000"
"0.615540000","1","0.058384000"
"0.616174000","1","0.058371000"
"0.616667000","1","0.058832000"
"0.617503000","1","0.059149000"
"0.618096000","1","0.059735000"
"0.618584000","1","0.059712000"
"0.619125000","1","0.060248000"
"0.619809000","1","0.060156000"
"0.620432000","1","0.060772000"
"0.621065000","1","0.060917000"
"0.621532000","1","0.061375000"
"0.622156000","1","0.061346000"
"0.622760000","1","0.061945000"
"0.623597000","1","0.062125000"
"0.624079000","1","0.062600000"
"0.624610000","1","0.062555000"
"0.625160000","1","0.063099000"
"0.652607000","1","0.050513000"
"0.652804000","1","0.050692000"
"0.653417000","1","0.051293000"
"0.654353000","1","0.051611000"
"0.655181000","1","0.052429000"
"0.655866000","1","0.052450000"
"0.656686000","1","0.052564000"
"0.657686000","1","0.053051000"
"0.658653000","1","0.054012000"
"0.659701000","1","0.054494000"
"0.660315000","1","0.054513000"
"0.661230000","1","0.054748000"
"0.662179000","1","0.055687000"
"0.663044000","1","0.055956000"
"0.664008000","1","0.056352000"
"0.665010000","1","0.056618000"
"0.666020000","1","0.057617000"
"0.666846000","1","0.058090000"
"0.667761000","1","0.058189000"
"0.668821000","1","0.058696000"
"0.669963000","1","0.059833000"
"0.670520000","1","0.059911000"
"0.671649000","1","0.060351000"
"0.672771000","1","0.060940000"
"0.673993000","1","0.061477000"
"0.675267000","1","0.062232000"
"0.676486000","1","0.062890000"
"0.677571000","1","0.063292000"
"0.678731000","1","0.063789000"
"0.680075000","1","0.064529000"
"0.681210000","1","0.065029000"
"0.682515000","1","0.065841000"
"0.683664000","1","0.066089000"
"0.684967000","1","0.066857000"
"0.686162000","1","0.067524000"
"0.687389000","1","0.068258000"
"0.688477000","1","0.068655000"
"0.689684000","1","0.069216000"
"0.690933000","1","0.069853000"
"0.691523000","1","0.069981000"
"0.692183000","1","0.070013000"
"0.692707000","1","0.069919000"
"0.693625000","1","0.069968000"
"0.693980000","1","0.069879000"
"0.694625000","1","0.069990000"
"0.695328000","1","0.070156000"
"0.703362000","1","0.050720000"
"0.703363000","1","0.050545000"
"0.703911000","1","0.050473000"
"0.704596000","1","0.051145000"
"0.705117000","1","0.050724000"
"0.706180000","1","0.050281000"
"0.706965000","1","0.050255000"
"0.708112000","1","0.050402000"
"0.708937000","1","0.050249000"
"0.709807000","1","0.051107000"
"0.710586000","1","0.050859000"
"0.711601000","1","0.051269000"
"0.712387000","1","0.051139000"
"0.713301000","1","0.051105000"
"0.714279000","1","0.051226000"
"0.715108000","1","0.051088000"
"0.716083000","1","0.051061000"
"0.716914000","1","0.050872000"
"0.718236000","1","0.051268000"
"0.718776000","1","0.051591000"
"0.719020000","1","0.051196000"
"0.720116000","1","0.051194000"
"0.720978000","1","0.050894000"
"0.721767000","1","0.051225000"
"0.722659000","1","0.050971000"
"0.723633000","1","0.051923000"
"0.724568000","1","0.051781000"
"0.725136000","1","0.052339000"
"0.725691000","1","0.051690000"
"0.726518000","1","0.052511000"
"0.726964000","1","0.051687000"
"0.727555000","1","0.052272000"
"0.728230000","1","0.051736000"
"0.728805000","1","0.052305000"
"0.729376000","1","0.051797000"
"0.729985000","1","0.052399000"
"0.730582000","1","0.051843000"
"0.731157000","1","0.052412000"
"0.731717000","1","0.051635000"
"0.732411000","1","0.052322000"
"0.733361000","1","0.052143000"
"0.733902000","1","0.052679000"
"0.734757000","1","0.052235000"
"0.735118000","1","0.052590000"
"0.735677000","1","0.051989000"
"0.736359000","1","0.052664000"
"0.737081000","1","0.052087000"
"0.737624000","1","0.052619000"
"0.738153000","1","0.051974000"
"0.738737000","1","0.052549000"
"0.739324000","1","0.051910000"
"0.739991000","1","0.052564000"
"0.740525000","1","0.052028000"
"0.741135000","1","0.052631000"
"0.741718000","1","0.053190000"
"0.742435000","1","0.052733000"
"0.743156000","1","0.053447000"
"0.743667000","1","0.052718000"
"0.744228000","1","0.052697000"
"0.744872000","1","0.052680000"
"0.745486000","1","0.052772000"
"0.746022000","1","0.052351000"
"0.746269000","1","0.052275000"
"0.746995000","1","0.052356000"
"0.747536000","1","0.052189000"
"0.748155000","1","0.052798000"
"0.754111000","1","0.050630000"
"0.754171000","1","0.050673000"
"0.754687000","1","0.050761000"
"0.755320000","1","0.050714000"
"0.755930000","1","0.050804000"
"0.756529000","1","0.050333000"
"0.757611000","1","0.050633000"
"0.758546000","1","0.050409000"
"0.759404000","1","0.050429000"
"0.760383000","1","0.050555000"
"0.761371000","1","0.050773000"
"0.762258000","1","0.050634000"
"0.762998000","1","0.050603000"
"0.763823000","1","0.050517000"
"0.764725000","1","0.050434000"
"0.765575000","1","0.051277000"
"0.766557000","1","0.051442000"
"0.767880000","1","0.051791000"
"0.768358000","1","0.051437000"
"0.769262000","1","0.051002000"
"0.770333000","1","0.051304000"
"0.771097000","1","0.050945000"
"0.772028000","1","0.051033000"
"0.772906000","1","0.051125000"
"0.773765000","1","0.051090000"
"0.774693000","1","0.051039000"
"0.775586000","1","0.050989000"
"0.776887000","1","0.051739000"
"0.777573000","1","0.051034000"
"0.778437000","1","0.051464000"
"0.779313000","1","0.051752000"
"0.780172000","1","0.051349000"
"0.781084000","1","0.051701000"
"0.781974000","1","0.051379000"
"0.782872000","1","0.051707000"
"0.783843000","1","0.051425000"
"0.784985000","1","0.052561000"
"0.785695000","1","0.051778000"
"0.786530000","1","0.051715000"
"0.787595000","1","0.051905000"
"0.788356000","1","0.051980000"
"0.789203000","1","0.051565000"
"0.790114000","1","0.051954000"
"0.791081000","1","0.052335000"
"0.792131000","1","0.052126000"
"0.793195000","1","0.052660000"
"0.793749000","1","0.052016000"
"0.794845000","1","0.052393000"
"0.795720000","1","0.052036000"
"0.796486000","1","0.052249000"
"0.797396000","1","0.052514000"
"0.798351000","1","0.052319000"
"0.799243000","1","0.052234000"
"0.800116000","1","0.052574000"
"0.804643000","1","0.050497000"
"0.805044000","1","0.050869000"
"0.806043000","1","0.050709000"
"0.807015000","1","0.051068000"
"0.807756000","1","0.051221000"
"0.808898000","1","0.051276000"
"0.810086000","1","0.051514000"
"0.810583000","1","0.051168000"
"0.811536000","1","0.051137000"
"0.812522000","1","0.051131000"
"0.813405000","1","0.051129000"
"0.814212000","1","0.051206000"
"0.815151000","1","0.051321000"
"0.816029000","1","0.051297000"
"0.817115000","1","0.051533000"
"0.818148000","1","0.051585000"
"0.818684000","1","0.050691000"
"0.819642000","1","0.051608000"
"0.820600000","1","0.052228000"
"0.821498000","1","0.052222000"
"0.822410000","1","0.052041000"
"0.823421000","1","0.052313000"
"0.824320000","1","0.052281000"
"0.825129000","1","0.052200000"
"0.826407000","1","0.052624000"
"0.826880000","1","0.052162000"
"0.827769000","1","0.052169000"
"0.828729000","1","0.051825000"
"0.829596000","1","0.052011000"
"0.830599000","1","0.052125000"
"0.831417000","1","0.052092000"
"0.832348000","1","0.052162000"
"0.833309000","1","0.052221000"
"0.834622000","1","0.052644000"
"0.835151000","1","0.052271000"
"0.835967000","1","0.052098000"
"0.836835000","1","0.051830000"
"0.837846000","1","0.052136000"
"0.838628000","1","0.052909000"
"0.839574000","1","0.053030000"
"0.840637000","1","0.052999000"
"0.841513000","1","0.053118000"
"0.842481000","1","0.053263000"
"0.843345000","1","0.053214000"
"0.844213000","1","0.053121000"
"0.845066000","1","0.052897000"
"0.845991000","1","0.052781000"
"0.846823000","1","0.053065000"
"0.847804000","1","0.052921000"
"0.848729000","1","0.053001000"
"0.849595000","1","0.053102000"
"0.850663000","1","0.053263000"
"0.851569000","1","0.053214000"
"0.852379000","1","0.053133000"
"0.853217000","1","0.053098000"
"0.855100000","1","0.050419000"
"0.855586000","1","0.050528000"
"0.856535000","1","0.050467000"
"0.857618000","1","0.050587000"
"0.858461000","1","0.051421000"
"0.859566000","1","0.051758000"
"0.860300000","1","0.051387000"
"0.861129000","1","0.051031000"
"0.862054000","1","0.051462000"
"0.862992000","1","0.051446000"
"0.863755000","1","0.051214000"
"0.864657000","1","0.051239000"
"0.865645000","1","0.051424000"
"0.866560000","1","0.051401000"
"0.867471000","1","0.051431000"
"0.868420000","1","0.051289000"
"0.869276000","1","0.051091000"
"0.870198000","1","0.051504000"
"0.871096000","1","0.051443000"
"0.871976000","1","0.051366000"
"0.872880000","1","0.051368000"
"0.874046000","1","0.051612000"
"0.874682000","1","0.051222000"
"0.875592000","1","0.051251000"
"0.876610000","1","0.051457000"
"0.877523000","1","0.052354000"
"0.878365000","1","0.051904000"
"0.879323000","1","0.052420000"
"0.880226000","1","0.052447000"
"0.881066000","1","0.052320000"
"0.882056000","1","0.052448000"
"0.882974000","1","0.052366000"
"0.883976000","1","0.052553000"
"0.884674000","1","0.052320000"
"0.885574000","1","0.052257000"
"0.886528000","1","0.051836000"
"0.887414000","1","0.052246000"
"0.888302000","1","0.052323000"
"0.889246000","1","0.052400000"
"0.890272000","1","0.052416000"
"0.891087000","1","0.052450000"
"0.891965000","1","0.052375000"
"0.892803000","1","0.052151000"
"0.893697000","1","0.052164000"
"0.894606000","1","0.052116000"
"0.895545000","1","0.052192000"
"0.896488000","1","0.053126000"
"0.897404000","1","0.053172000"
"0.898282000","1","0.053208000"
"0.899319000","1","0.053322000"
"0.900200000","1","0.053365000"
"0.900994000","1","0.053163000"
"0.901908000","1","0.053171000"
"0.902769000","1","0.053167000"
"0.903681000","1","0.053008000"
"0.904614000","1","0.053035000"
"0.905516000","1","0.053130000"
"0.906565000","1","0.053342000"
"0.907367000","1","0.052253000"
"0.908252000","1","0.052656000"
"0.909204000","1","0.052653000"
"0.910335000","1","0.052700000"
"0.911001000","1","0.052514000"
"0.912148000","1","0.052561000"
"0.912985000","1","0.052669000"
"0.913809000","1","0.052672000"
"0.914608000","1","0.052545000"
"0.916220000","1","0.053221000"
"0.917144000","1","0.053381000"
"0.918379000","1","0.052726000"
"0.919564000","1","0.052997000"
"0.920726000","1","0.053247000"
"0.922179000","1","0.053753000"
"0.923143000","1","0.052939000"
"0.924376000","1","0.053272000"
"0.925560000","1","0.053576000"
"0.926722000","1","0.052599000"
"0.927984000","1","0.053290000"
"0.929211000","1","0.053600000"
"0.930420000","1","0.053794000"
"0.931896000","1","0.053525000"
"0.933142000","1","0.053814000"
"0.934366000","1","0.054129000"
"0.935609000","1","0.053547000"
"0.936858000","1","0.053880000"
"0.938161000","1","0.054181000"
"0.939201000","1","0.053616000"
"0.940529000","1","0.053993000"
"0.941555000","1","0.054132000"
"0.942823000","1","0.054512000"
"0.944094000","1","0.053795000"
"0.945542000","1","0.054434000"
"0.946743000","1","0.054765000"
"0.948028000","1","0.054320000"
"0.949204000","1","0.054591000"
"0.950411000","1","0.054857000"
"0.951577000","1","0.054167000"
"0.952760000","1","0.054472000"
"0.954033000","1","0.054709000"
"0.955255000","1","0.055048000"
"0.956520000","1","0.054602000"
"0.957645000","1","0.054868000"
"0.959222000","1","0.054599000"
"0.960521000","1","0.054997000"
"0.961544000","1","0.054961000"
"0.962740000","1","0.055367000"
"0.964053000","1","0.054836000"
"0.965300000","1","0.054939000"
"0.966520000","1","0.055498000"
"0.967607000","1","0.055403000"
"0.968869000","1","0.055046000"
"0.970107000","1","0.055491000"
"0.971333000","1","0.055102000"
"0.972795000","1","0.055645000"
"0.973987000","1","0.055600000"
"0.975331000","1","0.055752000"
"0.976542000","1","0.055796000"
"0.977632000","1","0.055391000"
"0.978842000","1","0.055684000"
"0.980172000","1","0.055788000"
"0.981258000","1","0.055690000"
"0.982503000","1","0.055766000"
"0.983654000","1","0.055657000"
"0.984990000","1","0.056987000"
"0.986387000","1","0.055959000"
"0.987761000","1","0.055859000"
"0.988802000","1","0.056896000"
"0.990161000","1","0.057010000"
